"data.name","fmethod","clust","n","k_policy","gate_rule","gate_rule_src","seed","ARI","FM","Jaccard","Purity","nfeat","kfound","k_used","stage1_n","stage2_n","ratio","total","dropped","elapsed","set"
"Zhengmix8eq","DIFS","SC3",750,"true","submitted","object",1,0.73954336807788,0.778125363065962,0.633253606872313,0.836755132699049,750,8,8,1700,1774,"1:3",3994,0,3088.421,"ncurve"
"Zhengmix8eq","DIFS","SC3",750,"estimated","submitted","default",1,0.45065954229299,0.521252855759269,0.334714745959473,0.809213820731097,750,NA,22,1600,2101,"1:1",NA,NA,3870.142,"ncurve"
"Zhengmix8eq","DIFS","SC3",1000,"true","submitted","object",1,0.73380438510077,0.773981150886508,0.627042758329296,0.824236354531798,1000,8,8,1700,1774,"1:2",3994,0,2298.557,"ncurve"
"Zhengmix8eq","DIFS","SC3",1000,"estimated","submitted","default",1,0.476067877835817,0.541363843679837,0.358781648799366,0.812969454181272,1000,NA,22,1600,2101,"2:1",NA,NA,3288.933,"ncurve"
"Zhengmix8eq","DIFS","SC3",1500,"true","submitted","object",1,0.711124521074012,0.754281946683855,0.601557330102592,0.820981472208313,1500,8,8,1700,1774,"2:3",3994,0,2570.702,"ncurve"
"Zhengmix8eq","DIFS","SC3",1500,"estimated","submitted","default",1,0.485976423592386,0.55524926151115,0.363450163023167,0.816474712068102,1500,NA,22,1600,2101,"1:1",NA,NA,2979.019,"ncurve"
"Zhengmix8eq","DIFS","SC3",2500,"true","submitted","object",1,0.754878618026892,0.790608329891152,0.650724964823969,0.842263395092639,2259,8,8,1700,1774,"1:1",3994,0,2278.891,"ncurve"
"Zhengmix8eq","DIFS","SC3",2500,"estimated","submitted","default",1,0.537041675853692,0.593962256687481,0.415385691284598,0.835002503755633,2500,NA,22,1600,2101,"1:1",NA,NA,3021.708,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",0,"true","submitted","object",1,0.76767378113651,0.802532056141572,0.666283861176228,0.844016024036054,2134,7,8,NA,NA,NA,3994,0,43.408,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",0,"estimated","submitted","default",1,0.435490525348953,0.522455140098667,0.314500251321479,0.8542814221332,2134,NA,22,NA,NA,NA,NA,NA,63.672,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",100,"true","submitted","object",1,0.536052709004221,0.605832374091136,0.430479057536079,0.64822233350025,100,8,8,NA,NA,NA,3994,0,47.705,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",100,"estimated","submitted","default",1,0.290586437639047,0.380007811809654,0.205609763400935,0.711817726589885,100,NA,22,NA,NA,NA,NA,NA,58.806,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",200,"true","submitted","object",1,0.607102647382229,0.663650129677049,0.494004429178647,0.733350025037556,200,8,8,NA,NA,NA,3994,0,42.254,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",200,"estimated","submitted","default",1,0.343327102626843,0.433609903860808,0.242736511541976,0.778668002003004,200,NA,22,NA,NA,NA,NA,NA,62.348,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",300,"true","submitted","object",1,0.720453003237105,0.761687530838878,0.611628996335526,0.823234852278418,300,8,8,NA,NA,NA,3994,0,42.036,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",300,"estimated","submitted","default",1,0.433511647983248,0.513318778317566,0.31589028091322,0.809464196294442,300,NA,22,NA,NA,NA,NA,NA,54.092,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",500,"true","submitted","object",1,0.745036308355745,0.78260469176828,0.639471397053908,0.838507761642464,500,8,8,NA,NA,NA,3994,0,61.842,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",500,"estimated","submitted","default",1,0.386821715762828,0.478086970672259,0.274825633200769,0.842764146219329,500,NA,22,NA,NA,NA,NA,NA,52.295,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",750,"true","submitted","object",1,0.756177100295401,0.79213390725344,0.652438023313085,0.844266399599399,750,8,8,NA,NA,NA,3994,0,45.342,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",750,"estimated","submitted","default",1,0.446589299740716,0.530734254171597,0.324473325609348,0.838758137205809,750,NA,22,NA,NA,NA,NA,NA,57.268,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",1000,"true","submitted","object",1,0.758409680887976,0.793668420603944,0.654889865448933,0.847270906359539,1000,8,8,NA,NA,NA,3994,0,45.43,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",1000,"estimated","submitted","default",1,0.447096712460086,0.528853885534066,0.325825087524183,0.843014521782674,1000,NA,22,NA,NA,NA,NA,NA,60.743,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",1500,"true","submitted","object",1,0.766775056074034,0.800588628254298,0.664687667820702,0.85177766649975,1500,8,8,NA,NA,NA,3994,0,51.037,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",1500,"estimated","submitted","default",1,0.444356764797867,0.528990932784904,0.322486843246682,0.85127691537306,1500,NA,22,NA,NA,NA,NA,NA,76.197,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",2500,"true","submitted","object",1,0.77395477709265,0.807807839251744,0.67376851046697,0.847771657486229,2500,7,8,NA,NA,NA,3994,0,47.664,"ncurve"
"Zhengmix8eq","FEAST","Refined Louvain",2500,"estimated","submitted","default",1,0.436000084218023,0.523716970176735,0.314640060290311,0.854031046569855,2500,NA,22,NA,NA,NA,NA,NA,88.239,"ncurve"
"Zhengmix8eq","FEAST","SC3",0,"true","submitted","object",1,0.752237425524955,0.788730890667501,0.647813856972103,0.840260390585879,2134,8,8,NA,NA,NA,3994,0,827.478,"ncurve"
"Zhengmix8eq","FEAST","SC3",0,"estimated","submitted","default",1,0.532844964004311,0.593618306292192,0.40782225269529,0.832498748122183,2134,NA,22,NA,NA,NA,NA,NA,1375.754,"ncurve"
"Zhengmix8eq","FEAST","SC3",100,"true","submitted","object",1,0.368523078235419,0.552046836006141,0.321726054504522,0.559589384076114,100,8,8,NA,NA,NA,3994,0,738.537,"ncurve"
"Zhengmix8eq","FEAST","SC3",100,"estimated","submitted","default",1,0.56930106854244,0.626210979761984,0.441838272611888,0.668753129694542,100,NA,22,NA,NA,NA,NA,NA,1019.439,"ncurve"
"Zhengmix8eq","FEAST","SC3",200,"true","submitted","object",1,0.427520934986989,0.541150951374987,0.351713935512485,0.561842764146219,200,8,8,NA,NA,NA,3994,0,760.12,"ncurve"
"Zhengmix8eq","FEAST","SC3",200,"estimated","submitted","default",1,0.61472777668107,0.669001223031035,0.484969783010527,0.741362043064597,200,NA,22,NA,NA,NA,NA,NA,1016.806,"ncurve"
"Zhengmix8eq","FEAST","SC3",300,"true","submitted","object",1,0.493026239276438,0.575894932636167,0.396777632722856,0.623435152729094,300,8,8,NA,NA,NA,3994,0,675.616,"ncurve"
"Zhengmix8eq","FEAST","SC3",300,"estimated","submitted","default",1,0.629239814252657,0.678076073157539,0.502137960386654,0.776915373059589,300,NA,22,NA,NA,NA,NA,NA,906.602,"ncurve"
"Zhengmix8eq","FEAST","SC3",500,"true","submitted","object",1,0.739372564775446,0.778040121897768,0.633085326199535,0.824987481221833,500,8,8,NA,NA,NA,3994,0,881.7,"ncurve"
"Zhengmix8eq","FEAST","SC3",500,"estimated","submitted","default",1,0.613512310427139,0.665333867483041,0.485293900377614,0.78893340010015,500,NA,22,NA,NA,NA,NA,NA,1021.675,"ncurve"
"Zhengmix8eq","FEAST","SC3",750,"true","submitted","object",1,0.753898336459684,0.791250365142743,0.650229157605399,0.835503254882323,750,8,8,NA,NA,NA,3994,0,836.01,"ncurve"
"Zhengmix8eq","FEAST","SC3",750,"estimated","submitted","default",1,0.570672582834861,0.62802224445697,0.442733385064148,0.827741612418628,750,NA,22,NA,NA,NA,NA,NA,1124.713,"ncurve"
"Zhengmix8eq","FEAST","SC3",1000,"true","submitted","object",1,0.74138377721509,0.779442221708397,0.635247577865439,0.834251377065598,1000,8,8,NA,NA,NA,3994,0,1314.509,"ncurve"
"Zhengmix8eq","FEAST","SC3",1000,"estimated","submitted","default",1,0.539812253811675,0.599295351396427,0.414664087524789,0.829243865798698,1000,NA,22,NA,NA,NA,NA,NA,1214.243,"ncurve"
"Zhengmix8eq","FEAST","SC3",1500,"true","submitted","object",1,0.767629866585118,0.802374293621913,0.666180451750637,0.842513770655984,1500,8,8,NA,NA,NA,3994,0,808.113,"ncurve"
"Zhengmix8eq","FEAST","SC3",1500,"estimated","submitted","default",1,0.547138997158281,0.60594763357803,0.421352988224126,0.828743114672008,1500,NA,22,NA,NA,NA,NA,NA,1224.513,"ncurve"
"Zhengmix8eq","FEAST","SC3",2500,"true","submitted","object",1,0.750372849011546,0.787246062692236,0.64569135557666,0.839509263895844,2500,8,8,NA,NA,NA,3994,0,821.271,"ncurve"
"Zhengmix8eq","FEAST","SC3",2500,"estimated","submitted","default",1,0.516292292646955,0.578850873721418,0.392785035704293,0.830746119178768,2500,NA,22,NA,NA,NA,NA,NA,1817.807,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",0,"true","submitted","object",1,0.754286911708078,0.790426891326423,0.650182444835725,0.840761141712569,2134,8,8,NA,NA,NA,3994,0,42.159,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",0,"estimated","submitted","default",1,0.451824310123959,0.534133189253736,0.329417655699653,0.836004006009013,2134,NA,22,NA,NA,NA,NA,NA,66.356,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",100,"true","submitted","default",1,0.318162663984676,0.41106314119457,0.258091459594905,0.477466199298948,100,7,8,NA,NA,NA,3994,0,35.57,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",100,"estimated","submitted","default",1,0.195099523451958,0.281250521694076,0.144339088961354,0.50550826239359,100,NA,22,NA,NA,NA,NA,NA,39.665,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",200,"true","submitted","object",1,0.476567222649047,0.54825251885826,0.376694939005126,0.626439659489234,200,8,8,NA,NA,NA,3994,0,36.562,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",200,"estimated","submitted","default",1,0.298345519165972,0.385304922185682,0.21259959587222,0.636454682023035,200,NA,22,NA,NA,NA,NA,NA,39.008,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",300,"true","submitted","object",1,0.533802240993269,0.596835944614807,0.424603759392981,0.668502754131197,300,8,8,NA,NA,NA,3994,0,41.851,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",300,"estimated","submitted","default",1,0.342128383484793,0.428673595616932,0.243765172396286,0.71056584877316,300,NA,22,NA,NA,NA,NA,NA,48.54,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",500,"true","submitted","object",1,0.566358475411319,0.633308833493624,0.458168543701047,0.687030545818728,500,8,8,NA,NA,NA,3994,0,38.778,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",500,"estimated","submitted","default",1,0.370444136937519,0.454336582934563,0.265863025021957,0.753880821231848,500,NA,22,NA,NA,NA,NA,NA,42.591,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",750,"true","submitted","object",1,0.70086317751064,0.743632688310081,0.589439867282895,0.813470205307962,750,8,8,NA,NA,NA,3994,0,40.657,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",750,"estimated","submitted","default",1,0.428507319785691,0.513891938074117,0.309531398567556,0.808963445167752,750,NA,22,NA,NA,NA,NA,NA,43.184,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",1000,"true","submitted","object",1,0.712706138168064,0.754998031644991,0.603008397732345,0.820480721081622,1000,8,8,NA,NA,NA,3994,0,36.215,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",1000,"estimated","submitted","default",1,0.466542734703505,0.545318677742455,0.342840293786522,0.824486730095143,1000,NA,22,NA,NA,NA,NA,NA,41.216,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",1500,"true","submitted","object",1,0.746834328627253,0.782842260067931,0.640919247451697,0.836504757135704,1500,8,8,NA,NA,NA,3994,0,38.106,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",1500,"estimated","submitted","default",1,0.428535205832138,0.513482344243255,0.309726415711537,0.836755132699049,1500,NA,22,NA,NA,NA,NA,NA,55.449,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",2500,"true","submitted","object",1,0.754286911708078,0.790426891326423,0.650182444835725,0.840761141712569,2134,8,8,NA,NA,NA,3994,0,38.454,"ncurve"
"Zhengmix8eq","GateOnly","Refined Louvain",2500,"estimated","submitted","default",1,0.451824310123959,0.534133189253736,0.329417655699653,0.836004006009013,2134,NA,22,NA,NA,NA,NA,NA,64.256,"ncurve"
"Zhengmix8eq","GateOnly","SC3",0,"true","submitted","object",1,0.743228122899606,0.780784673904682,0.637259832865102,0.835252879318979,2134,8,8,NA,NA,NA,3994,0,894.28,"ncurve"
"Zhengmix8eq","GateOnly","SC3",0,"estimated","submitted","default",1,0.5403494613098,0.597944032156993,0.416954177565527,0.836004006009013,2134,NA,22,NA,NA,NA,NA,NA,1256.586,"ncurve"
"Zhengmix8eq","GateOnly","SC3",100,"true","submitted","default",1,0.0741023131001177,0.242147578365091,0.129645560223521,0.324737105658488,100,8,8,NA,NA,NA,3994,0,850.998,"ncurve"
"Zhengmix8eq","GateOnly","SC3",100,"estimated","submitted","default",1,0.119293929830684,0.21979371981135,0.122510126258602,0.388833249874812,100,NA,22,NA,NA,NA,NA,NA,941.345,"ncurve"
"Zhengmix8eq","GateOnly","SC3",200,"true","submitted","object",1,0.270293306656425,0.454205340330587,0.2540594282627,0.516775162744116,200,8,8,NA,NA,NA,3994,0,734.347,"ncurve"
"Zhengmix8eq","GateOnly","SC3",200,"estimated","submitted","default",1,0.185804409357957,0.271515753826761,0.150291041120364,0.519278918377566,200,NA,22,NA,NA,NA,NA,NA,974.766,"ncurve"
"Zhengmix8eq","GateOnly","SC3",300,"true","submitted","object",1,0.426287570892183,0.514715086626968,0.341922211639004,0.558087130696044,300,8,8,NA,NA,NA,3994,0,872.355,"ncurve"
"Zhengmix8eq","GateOnly","SC3",300,"estimated","submitted","default",1,0.227092878378083,0.310324012242641,0.174748356748201,0.5728592889334,300,NA,22,NA,NA,NA,NA,NA,1187.087,"ncurve"
"Zhengmix8eq","GateOnly","SC3",500,"true","submitted","object",1,0.499808365377673,0.578646292931905,0.401189076943714,0.621682523785679,500,8,8,NA,NA,NA,3994,0,1087.698,"ncurve"
"Zhengmix8eq","GateOnly","SC3",500,"estimated","submitted","default",1,0.314065174927931,0.392115147899998,0.233794060310156,0.619929894842263,500,NA,22,NA,NA,NA,NA,NA,1683.681,"ncurve"
"Zhengmix8eq","GateOnly","SC3",750,"true","submitted","object",1,0.682434609095862,0.732824111622122,0.571904017426066,0.78993490235353,750,8,8,NA,NA,NA,3994,0,1044.59,"ncurve"
"Zhengmix8eq","GateOnly","SC3",750,"estimated","submitted","default",1,0.546633477604277,0.606937253016316,0.419810092315284,0.796945418127191,750,NA,22,NA,NA,NA,NA,NA,1796.107,"ncurve"
"Zhengmix8eq","GateOnly","SC3",1000,"true","submitted","object",1,0.702577122046823,0.747501491616828,0.592443342801318,0.811467200801202,1000,8,8,NA,NA,NA,3994,0,1045.109,"ncurve"
"Zhengmix8eq","GateOnly","SC3",1000,"estimated","submitted","default",1,0.480279817829437,0.546469296495674,0.361131944773215,0.803455182774161,1000,NA,22,NA,NA,NA,NA,NA,1447.344,"ncurve"
"Zhengmix8eq","GateOnly","SC3",1500,"true","submitted","object",1,0.745777733479465,0.782822782695593,0.640134571008237,0.837005508262394,1500,8,8,NA,NA,NA,3994,0,942.114,"ncurve"
"Zhengmix8eq","GateOnly","SC3",1500,"estimated","submitted","default",1,0.554114926007243,0.609860140775967,0.430138876469753,0.829243865798698,1500,NA,22,NA,NA,NA,NA,NA,1543.378,"ncurve"
"Zhengmix8eq","GateOnly","SC3",2500,"true","submitted","object",1,0.743228122899606,0.780784673904682,0.637259832865102,0.835252879318979,2134,8,8,NA,NA,NA,3994,0,863.419,"ncurve"
"Zhengmix8eq","GateOnly","SC3",2500,"estimated","submitted","default",1,0.5403494613098,0.597944032156993,0.416954177565527,0.836004006009013,2134,NA,22,NA,NA,NA,NA,NA,1280.854,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",0,"true","submitted","object",1,0.596845747330842,0.655166662176199,0.484405554981035,0.730345518277416,2134,8,8,NA,NA,NA,3994,0,40.958,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",0,"estimated","submitted","default",1,0.316701220452286,0.403499063236657,0.22551221442583,0.727090635953931,2134,NA,22,NA,NA,NA,NA,NA,47.784,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",100,"true","submitted","object",1,0.471713629749976,0.600104028915245,0.391234812285471,0.635202804206309,100,7,8,NA,NA,NA,3994,0,33.082,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",100,"estimated","submitted","default",1,0.355032995238047,0.436719837074674,0.256065292486037,0.697045568352529,100,NA,22,NA,NA,NA,NA,NA,35.903,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",200,"true","submitted","object",1,0.525092034731331,0.59799157510655,0.421662485770579,0.63820731096645,200,8,8,NA,NA,NA,3994,0,35.471,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",200,"estimated","submitted","default",1,0.312846002710073,0.397675199890404,0.224170145166993,0.675763645468202,200,NA,22,NA,NA,NA,NA,NA,46.668,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",300,"true","submitted","object",1,0.582398579280212,0.652994636198875,0.475188839385597,0.704056084126189,300,8,8,NA,NA,NA,3994,0,37.002,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",300,"estimated","submitted","default",1,0.334249535196474,0.415943268478751,0.241463929560498,0.728843264897346,300,NA,22,NA,NA,NA,NA,NA,38.296,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",500,"true","submitted","object",1,0.568331009662938,0.641434220946885,0.462472744688628,0.710816224336505,500,8,8,NA,NA,NA,3994,0,49.883,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",500,"estimated","submitted","default",1,0.323949564305341,0.408691335873629,0.231963926589396,0.734101151727591,500,NA,22,NA,NA,NA,NA,NA,42.382,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",750,"true","submitted","object",1,0.562065353366399,0.635837230532183,0.456722967006983,0.715823735603405,750,8,8,NA,NA,NA,3994,0,37.342,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",750,"estimated","submitted","default",1,0.342360648402146,0.426506022763701,0.245370782610171,0.728843264897346,750,NA,22,NA,NA,NA,NA,NA,43.826,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",1000,"true","submitted","object",1,0.587533580230748,0.64652519860141,0.47530732845539,0.713820731096645,1000,8,8,NA,NA,NA,3994,0,39.085,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",1000,"estimated","submitted","default",1,0.333276825715856,0.419639354555827,0.237521243622635,0.728843264897346,1000,NA,22,NA,NA,NA,NA,NA,47.916,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",1500,"true","submitted","object",1,0.585661912136463,0.656295316429144,0.47838919247116,0.732348522784176,1500,8,8,NA,NA,NA,3994,0,39.491,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",1500,"estimated","submitted","default",1,0.337632042934377,0.427448428322632,0.238811563590049,0.758387581372058,1500,NA,22,NA,NA,NA,NA,NA,43.124,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",2500,"true","submitted","object",1,0.590738681366745,0.663588502518368,0.484097713964273,0.71607411116675,2500,7,8,NA,NA,NA,3994,0,39.149,"ncurve"
"Zhengmix8eq","Seurat","Refined Louvain",2500,"estimated","submitted","default",1,0.342432114178935,0.42546240274819,0.246170508009893,0.732849273910866,2500,NA,22,NA,NA,NA,NA,NA,78.733,"ncurve"
"Zhengmix8eq","Seurat","SC3",0,"true","submitted","object",1,0.46577226701802,0.600597701893094,0.387670088156113,0.629694541812719,2134,8,8,NA,NA,NA,3994,0,769.576,"ncurve"
"Zhengmix8eq","Seurat","SC3",0,"estimated","submitted","default",1,0.425069135325754,0.501068629911967,0.311420674499917,0.726339509263896,2134,NA,22,NA,NA,NA,NA,NA,1096.919,"ncurve"
"Zhengmix8eq","Seurat","SC3",200,"true","submitted","object",1,0.399862136168117,0.540504433011276,0.336814196779098,0.580120180270406,200,8,8,NA,NA,NA,3994,0,554.911,"ncurve"
"Zhengmix8eq","Seurat","SC3",200,"estimated","submitted","default",1,0.430509017559494,0.502846713253127,0.318123978214091,0.688282423635453,200,NA,22,NA,NA,NA,NA,NA,1057.766,"ncurve"
"Zhengmix8eq","Seurat","SC3",300,"true","submitted","object",1,0.36478560506782,0.545237426099438,0.318513106582505,0.577115673510265,300,8,8,NA,NA,NA,3994,0,545.46,"ncurve"
"Zhengmix8eq","Seurat","SC3",300,"estimated","submitted","default",1,0.425449507915994,0.497065640465314,0.315028835366134,0.714321482223335,300,NA,22,NA,NA,NA,NA,NA,715.171,"ncurve"
"Zhengmix8eq","Seurat","SC3",500,"true","submitted","object",1,0.436361665067161,0.58255581366938,0.366287149060959,0.620931397095643,500,8,8,NA,NA,NA,3994,0,580.414,"ncurve"
